Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026],2027 [YR2027],2028 [YR2028],2029 [YR2029],2030 [YR2030],2031 [YR2031],2032 [YR2032],2033 [YR2033],2034 [YR2034],2035 [YR2035],2036 [YR2036],2037 [YR2037],2038 [YR2038],2039 [YR2039],2040 [YR2040],2041 [YR2041],2042 [YR2042],2043 [YR2043],2044 [YR2044],2045 [YR2045],2046 [YR2046],2047 [YR2047],2048 [YR2048],2049 [YR2049],2050 [YR2050]
Malta,MLT,Rural population,SP.RUR.TOTL,32234,32301,32364,32423,32491,32438,32264,32083,31769,31373,31176,31154,31104,31051,31003,31207,31339,31434,31738,32033,32345,32555,33232,33677,33654,34224,34530,34352,34222,34143,34068,34576,34516,34446,34350,34172,33504,32568,31621,30677,29771,28923,28094,27263,26456,25664,25194,24985,24853,24744,24572,24389,24315,24370,24566,24861,25136,25525,26112,26751,26000,26000,26000,26000,25000,25000,25000,24000,24000,24000,23000,23000,23000,22000,22000,22000,21000,21000,20000,20000,20000,19000,19000,19000,18000,18000,18000,17000,17000,17000,16000
Malta,MLT,Rural population (% of total population),SP.RUR.TOTL.ZS,9.871,9.931,9.992,10.052,10.114,10.175,10.236,10.298,10.318,10.31,10.301,10.292,10.284,10.275,10.266,10.258,10.249,10.24,10.232,10.223,10.215,10.206,10.197,10.189,10.18,10.172,10.093,9.97199999999999,9.85299999999999,9.735,9.619,9.503,9.389,9.277,9.16500000000001,9.054,8.819,8.508,8.20699999999999,7.91500000000001,7.63200000000001,7.35899999999999,7.095,6.84,6.593,6.355,6.21599999999999,6.143,6.071,5.999,5.928,5.85899999999999,5.789,5.721,5.65300000000001,5.586,5.52,5.45399999999999,5.38800000000001,5.322,5.256,5.19,5.125,5.059,4.994,4.928,4.863,4.79900000000001,4.73399999999999,4.67,4.60599999999999,4.542,4.47799999999999,4.41500000000001,4.352,4.289,4.227,4.16500000000001,4.10299999999999,4.042,3.98099999999999,3.92100000000001,3.861,3.801,3.74299999999999,3.68600000000001,3.629,3.57299999999999,3.518,3.464,3.411
Marshall Islands,MHL,Rural population,SP.RUR.TOTL,9445,9488,9583,9704,9823,9910,9969,10003,9816,9642,9485,9356,9230,9092,9544,10069,10576,11069,11579,12129,12751,13132,13460,13817,14193,14588,14994,15406,15771,16168,16519,16752,16877,16911,16874,16789,16647,16454,16259,16109,15947,15889,15911,15967,15996,15949,15818,15624,15384,15135,14899,14677,14464,14265,14075,13894,13725,13566,13417,13277,13000,13000,13000,13000,13000,13000,13000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,11000,11000,11000,11000,11000,11000,11000,11000
Marshall Islands,MHL,Rural population (% of total population),SP.RUR.TOTL.ZS,64.416,63.041,61.642,60.224,58.786,57.337,55.874,54.4,51.771,49.139,46.508,43.897,41.315,38.788,38.907,39.368,39.832,40.296,40.763,41.231,41.702,41.174,40.386,39.604,38.825,38.055,37.289,36.53,35.776,35.286,34.946,34.608,34.272,33.937,33.604,33.273,32.942,32.615,32.288,31.947,31.42,30.899,30.382,29.87,29.363,28.862,28.365,27.874,27.387,26.907,26.432,25.962,25.502,25.054,24.616,24.189,23.772,23.366,22.969,22.583,22.206,21.838,21.48,21.132,20.792,20.461,20.139,19.825,19.52,19.224,18.935,18.654,18.381,18.116,17.858,17.608,17.365,17.129,16.896,16.665,16.437,16.211,15.988,15.768,15.549,15.334,15.12,14.91,14.701,14.495,14.292
Mauritania,MRT,Rural population,SP.RUR.TOTL,791878,810482,829272,848203,867271,886432,905609,924679,943488,961924,979763,996907,1013244,1028772,1043341,1056907,1069276,1081963,1095194,1107551,1118951,1129424,1138737,1146661,1152827,1157126,1159392,1159720,1166561,1200099,1234380,1269471,1305406,1342160,1379722,1418140,1457388,1497639,1539242,1582701,1628342,1658841,1681306,1704260,1727425,1750676,1773849,1796932,1819919,1843096,1866319,1889542,1912582,1935240,1957468,1979086,2000078,2020347,2039970,2058875,2077000,2095000,2112000,2128000,2144000,2159000,2173000,2187000,2201000,2215000,2228000,2241000,2254000,2267000,2280000,2293000,2306000,2319000,2333000,2347000,2361000,2373000,2385000,2396000,2406000,2415000,2423000,2431000,2438000,2444000,2449000
Mauritania,MRT,Rural population (% of total population),SP.RUR.TOTL.ZS,93.12,92.565,91.969,91.329,90.643,89.91,89.126,88.288,87.394,86.446,85.436,84.364,83.227,82.029,80.763,79.431,78.029,76.673,75.373,74.025,72.629,71.19,69.705,68.178,66.609,65.006,63.366,61.695,60.43,60.553,60.677,60.801,60.925,61.048,61.171,61.295,61.418,61.541,61.663,61.786,61.909,61.384,60.52,59.649,58.771,57.889,57.002,56.11,55.212,54.314,53.412,52.507,51.6,50.694,49.797,48.911,48.038,47.176,46.328,45.493,44.673,43.867,43.077,42.301,41.542,40.799,40.073,39.363,38.671,37.996,37.338,36.698,36.076,35.472,34.887,34.32,33.772,33.244,32.735,32.247,31.762,31.281,30.803,30.33,29.861,29.396,28.935,28.479,28.027,27.579,27.136
Mauritius,MUS,Rural population,SP.RUR.TOTL,427846,436849,444336,450826,456372,461084,465009,468241,470840,472901,474487,475625,476298,485328,494671,504488,514678,525140,534083,545530,556912,567354,576486,583976,586967,588590,589878,591054,591840,593079,593973,601736,611050,619687,629793,636613,644552,654086,662415,672335,680434,687159,693296,699690,705459,711012,715718,720361,724365,727675,730796,733358,736801,739811,742551,744937,746586,748132,749148,749731,751000,752000,752000,752000,751000,750000,749000,747000,745000,742000,738000,735000,730000,726000,721000,715000,709000,702000,696000,688000,680000,672000,664000,656000,647000,638000,630000,621000,613000,604000,595000
Mauritius,MUS,Rural population (% of total population),SP.RUR.TOTL.ZS,64.889,64.171,63.445,62.714,61.975,61.233,60.484,59.731,58.972,58.21,57.444,56.674,55.9,56.119,56.338,56.557,56.776,56.995,57.213,57.431,57.649,57.866,58.083,58.299,57.988,57.675,57.361,57.047,56.731,56.416,56.1,56.223,56.347,56.47,56.593,56.716,56.839,56.962,57.084,57.207,57.33,57.441,57.553,57.665,57.777,57.888,58,58.111,58.223,58.334,58.445,58.556,58.668,58.778,58.889,59,59.09,59.159,59.207,59.234,59.24,59.225,59.19,59.133,59.056,58.957,58.838,58.698,58.536,58.353,58.15,57.924,57.678,57.41,57.121,56.81,56.477,56.123,55.747,55.35,54.931,54.491,54.05,53.609,53.166,52.724,52.281,51.837,51.393,50.949,50.505
Mexico,MEX,Rural population,SP.RUR.TOTL,18601507,18863468,19121717,19377438,19631925,19886179,20137476,20385099,20626693,20862642,21101548,21347848,21585027,21809333,22014633,22198598,22358911,22497995,22615771,22716204,22809155,22994746,23167964,23325870,23467921,23592872,23699541,23789328,23863372,23923232,23991787,24100878,24199052,24285143,24355751,24411766,24525617,24666034,24795979,24916148,24999903,25029404,25050040,25067242,25086719,25114753,25151866,25196552,25241502,25281882,25311524,25324582,25325354,25311374,25283002,25242938,25188375,25121419,25041300,24948670,24844000,24729000,24602000,24465000,24318000,24162000,23994000,23819000,23633000,23441000,23243000,23038000,22826000,22608000,22384000,22156000,21922000,21682000,21439000,21190000,20939000,20686000,20428000,20168000,19905000,19641000,19374000,19106000,18837000,18566000,18294000
Mexico,MEX,Rural population (% of total population),SP.RUR.TOTL.ZS,49.247,48.41,47.572,46.735,45.9,45.069,44.239,43.413,42.589,41.771,40.979,40.221,39.468,38.721,37.978,37.241,36.509,35.785,35.066,34.354,33.661,33.13,32.604,32.081,31.563,31.05,30.541,30.037,29.538,29.044,28.581,28.184,27.791,27.402,27.015,26.632,26.33,26.071,25.814,25.559,25.278,24.955,24.635,24.318,24.003,23.692,23.384,23.08,22.778,22.48,22.185,21.889,21.595,21.301,21.007,20.715,20.423,20.133,19.844,19.556,19.269,18.984,18.7,18.418,18.138,17.86,17.583,17.309,17.036,16.766,16.499,16.234,15.971,15.711,15.454,15.201,14.951,14.703,14.46,14.219,13.982,13.749,13.518,13.291,13.067,12.847,12.629,12.415,12.204,11.996,11.791
"Micronesia, Fed. Sts.",FSM,Rural population,SP.RUR.TOTL,34582,35573,36569,37598,38715,39934,41301,42771,44203,45379,46181,46519,46504,46333,46378,46804,47643,48840,50321,51952,53644,55499,57456,59437,61385,63246,64977,66570,68115,69711,71438,73335,75346,77292,78935,80574,81812,82565,82980,83262,83419,83241,83130,83030,82816,82430,81848,81135,80442,80006,79964,80375,81176,82246,83379,84442,85388,86260,87067,87852,89000,89000,90000,91000,92000,92000,93000,94000,94000,95000,95000,96000,96000,96000,96000,97000,97000,97000,97000,97000,96000,96000,96000,96000,96000,96000,95000,95000,95000,95000,94000
"Micronesia, Fed. Sts.",FSM,Rural population (% of total population),SP.RUR.TOTL.ZS,77.688,77.447,77.203,76.958,76.711,76.463,76.212,75.96,75.705,75.449,75.192,74.932,74.67,74.407,74.259,74.142,74.025,73.908,73.791,73.673,73.555,73.583,73.65,73.717,73.784,73.851,73.917,73.984,74.05,74.116,74.182,74.248,74.314,74.38,74.446,74.932,75.527,76.111,76.686,77.251,77.67,77.67,77.67,77.67,77.67,77.67,77.676,77.683,77.689,77.695,77.702,77.695,77.676,77.645,77.601,77.544,77.474,77.392,77.297,77.188,77.067,76.932,76.783,76.621,76.445,76.256,76.052,75.833,75.6,75.352,75.089,74.81,74.516,74.206,73.88,73.537,73.178,72.816,72.45,72.082,71.71,71.336,70.959,70.578,70.195,69.809,69.42,69.029,68.634,68.237,67.837
Middle East & North Africa,MEA,Rural population,SP.RUR.TOTL,68467236,69506873,70572514,71626736,72670599,73686271,74762542,75958865,77124992,78279082,79408841,80542061,81641738,82757149,83936040,85196281,86523060,87987449,89561351,91252147,93035213,94919273,96902038,98941151,100988173,103041578,105055143,107222911,109495202,111748078,114548211,116639312,118427323,120143674,121788532,123503333,125117918,126618525,127973008,129272548,130558935,131822749,133095825,134389828,135723419,136992955,138295825,139722085,141212665,142696519,144114778,145751585,147362588,148927241,150455315,151716461,152975206,154207324,155449644,156748307,158068000,159435000,160830000,162196000,163456000,164562000,165500000,166284000,166932000,167469000,167915000,168280000,168548000,168737000,168854000,168896000,168878000,168793000,168634000,168399000,168090000,167704000,167244000,166741000,166172000,165555000,164874000,164140000,163346000,162496000,161581000
Middle East & North Africa,MEA,Rural population (% of total population),SP.RUR.TOTL.ZS,65.0809002200397,64.3214021448669,63.5528314235505,62.7745275670825,61.9680024072669,61.1295247627919,60.3370623686451,59.6013099788224,58.8619477971823,58.1118343712829,57.34605548157,56.597048998306,55.8373895173197,55.0641348200421,54.3240842182696,53.6104410587749,52.9088434924024,52.2611513755553,51.6361312873868,51.0169475024147,50.390465754058,49.7659345225665,49.1496414161152,48.5400163953211,47.9414876788457,47.359588862735,46.7847773538956,46.3025685567723,45.897404165307,45.5272325754371,45.0595557668206,44.6814632446766,44.5790978748397,44.1529639277853,43.7482438286062,43.1683481507025,42.84255928147,42.5048814801039,42.1460529127879,41.7767282535334,41.4043257044364,41.0282895201753,40.6570476041783,40.2836605115988,39.9018138082117,39.4758398051431,39.0332665882794,38.6048184521376,38.1838257970621,37.7619911781471,37.343379162149,36.9979982996058,36.6597109525972,36.3256774301199,35.9999305078476,35.6290991893862,35.2804523321816,34.9474202923294,34.6280140445934,34.3213851749204,34.0283776710943,33.7463219833507,33.4721702869369,33.2006210706017,32.9254071497203,32.6424347415568,32.351129339784,32.0523898586706,31.7476187400628,31.4396578794216,31.1291498164695,30.8170811943742,30.5018640829408,30.1842084221787,29.8637487287963,29.5401124073038,29.2128617815157,28.8825892858365,28.5486775398815,28.211206987419,27.8698676559586,27.5257954029931,27.1787270425575,26.8334000115871,26.4888663654999,26.1452025037389,25.8022703957633,25.4604979493766,25.1197811738291,24.7804696203034,24.4426948447214
Middle East & North Africa (excluding high income),MNA,Rural population,SP.RUR.TOTL,64547083,65538671,66536532,67540564,68550573,69540569,70604988,71785283,72947406,74091021,75201258,76307972,77378752,78451101,79590340,80790811,82059184,83464588,84976742,86597081,88304212,90107175,92005062,93965188,95942677,97942306,99920856,101999160,104196566,106386859,109130455,111160880,112947939,114587236,116133234,117717204,119255720,120695800,121992513,123224777,124427932,125610900,126773269,127935066,129118327,130216958,131320168,132524032,133785111,135046360,136269340,137753819,139252236,140729664,142190654,143400432,144623748,145834583,147068532,148369906,149707000,151102000,152533000,153941000,155250000,156406000,157397000,158236000,158940000,159539000,160050000,160483000,160824000,161087000,161281000,161403000,161465000,161461000,161385000,161232000,161003000,160700000,160320000,159897000,159412000,158876000,158279000,157629000,156918000,156152000,155325000
Middle East & North Africa (excluding high income),MNA,Rural population (% of total population),SP.RUR.TOTL.ZS,66.1660586604871,65.4423866405596,64.7191852061628,63.9914253842672,63.2523423815691,62.4759106926026,61.7436433413096,61.0918507852921,60.4173350714294,59.7396190191167,59.0577646175633,58.3971347000039,57.7233506685957,57.0506955967808,56.4072127856425,55.773311117606,55.1539984889966,54.5944054987817,54.0591228613821,53.5338283993118,52.9985113546055,52.4592528888206,51.925790936039,51.3961718092309,50.8670210516788,50.3574512085553,49.8498952945599,49.4068200190382,49.0436281771887,48.7083970903458,48.2325291133631,47.8932312510685,47.4913067893629,47.072081376785,46.6591035728917,46.3028172041284,45.968077692992,45.6309643079535,45.2762029592227,44.9151674389708,44.5531705148647,44.1904428762037,43.8260991961352,43.4645276223238,43.1108952436214,42.7283371378662,42.3463985434599,41.9946850020132,41.6557039543792,41.3110903003553,40.9490451808171,40.6575566252186,40.3624977731433,40.0597742968541,39.7583361163267,39.3983694529234,39.0583153468484,38.7294748099768,38.4094524824717,38.0965996259187,37.7903349388101,37.4899838207053,37.193249938431,36.8961160396714,36.5935736226903,36.2825428739115,35.962939949642,35.6354848459598,35.3014139193976,34.9624482822098,34.6192689333555,34.2727991188505,33.9214752303795,33.5662966318544,33.2071949007367,32.8435193574774,32.4751051177104,32.1023773183127,31.7248280197681,31.3429201309443,30.9563180099981,30.5664465563842,30.1730674275089,29.7817408407681,29.3914453871994,29.0023299495258,28.614109733147,28.2273552642182,27.8418647596539,27.45808835585,27.0761633430022
Middle East & North Africa (IDA & IBRD countries),TMN,Rural population,SP.RUR.TOTL,64547083,65538671,66536532,67540564,68550573,69540569,70604988,71785283,72947406,74091021,75201258,76307972,77378752,78451101,79590340,80790811,82059184,83464588,84976742,86597081,88304212,90107175,92005062,93965188,95942677,97942306,99920856,101999160,104196566,106386859,108491659,110503380,112271298,113890943,115416814,116980149,118497566,119915971,121201857,122420010,123608823,124777186,125924743,127071456,128239421,129322477,130409859,131597676,132840565,134084354,135290580,136759037,138242073,139704902,141152020,142348623,143559401,144760708,145979444,147266048,148589000,149972000,151390000,152787000,154085000,155232000,156214000,157045000,157741000,158334000,158839000,159267000,159604000,159863000,160054000,160174000,160234000,160229000,160152000,159999000,159770000,159467000,159089000,158667000,158184000,157651000,157057000,156410000,155703000,154941000,154119000
Middle East & North Africa (IDA & IBRD countries),TMN,Rural population (% of total population),SP.RUR.TOTL.ZS,66.1660586604871,65.4423866405596,64.7191852061628,63.9914253842672,63.2523423815691,62.4759106926026,61.7436433413096,61.0918507852921,60.4173350714295,59.7396190191167,59.0577646175633,58.3971347000039,57.7233506685957,57.0506955967808,56.4072127856425,55.773311117606,55.1539984889966,54.5944054987817,54.0591228613821,53.5338283993118,52.9985113546055,52.4592528888206,51.925790936039,51.3961718092309,50.8670210516788,50.3574512085552,49.8498952945599,49.4068200190383,49.0436281771887,48.7083970903458,48.3731398996282,48.0381398848324,47.6401944404515,47.2250027934008,46.8163548298183,46.4651891806712,46.1360782779793,45.8048318864843,45.4511305257068,45.0899768474073,44.7278728965835,44.3650271121015,44.0005608081075,43.6388760017745,43.2852090008542,42.9022613114537,42.5199054664003,42.1680856157472,41.8294310813867,41.4849702531081,41.1227992185899,40.8319040630391,40.5373427378696,40.2349812491291,39.9339240533989,39.5736621949923,39.2335949003334,38.904551773348,38.5854570017155,38.2736095340958,37.9682980804612,37.6689392082988,37.3731418640361,37.0769870874587,36.775376636984,36.4652709127128,36.1466096480775,35.8201197605064,35.4869697437363,35.1489162550531,34.8066229064908,34.4609864875391,34.1104502495165,33.7560233031029,33.3975932505071,33.034423063121,32.6663879588026,32.293886831508,31.9163800853757,31.5343711220124,31.1475218950069,30.757265609329,30.3633728888931,29.9714595948529,29.5804933176255,29.190655007749,28.8016481290287,28.4140374994096,28.0276461373962,27.6429022918577,27.2599813290412
Middle income,MIC,Rural population,SP.RUR.TOTL,1597892872,1606760482,1625820483,1654253792,1682284161,1716518185,1753327129,1789293133,1826159236,1864596467,1903951417,1943481441,1980977882,2016888916,2050788880,2084916776,2116452988,2147041331,2174732029,2199959169,2224879115,2250208369,2278298477,2307802134,2336039577,2364323898,2393284700,2422945935,2452217779,2480656896,2508684373,2534424645,2558289893,2580555427,2601624303,2621652879,2640817835,2659054569,2675917518,2691150809,2704553239,2714063848,2719920161,2724311135,2727521522,2729818252,2731741020,2733073527,2733751934,2733922743,2733417364,2733649227,2733734853,2733481063,2732600884,2731085000,2729027992,2726310635,2722429741.5,2717512076,2711950300,2705623300,2698552200,2690757100,2682294100,2673157900,2663374900,2652958900,2641944700,2630310600,2618067600,2605251500,2591854300,2577877200,2563339200,2548258100,2532684000,2516621800,2500067700,2483093600,2465667500,2447832400,2429590300,2410964200,2391656100,2371748100,2351219900,2330130800,2308488700,2286323600,2263601500
Middle income,MIC,Rural population (% of total population),SP.RUR.TOTL.ZS,75.8196895050162,75.3011996359014,74.8096782021068,74.3532777753712,73.8895312272574,73.6629179395049,73.4476535007415,73.217164875701,72.9864503502796,72.7603973988528,72.5359830955092,72.29175964769,72.011063156877,71.689681068787,71.3263096232118,71.02074019225,70.6564025437526,70.2882230083886,69.8179406125876,69.2554965304945,68.6856064748588,68.1096905754795,67.5709153788226,67.0741712191924,66.5636978918909,66.0525160232355,65.5453577262968,65.0441797125683,64.5449047843532,64.0577547518171,63.5691818497857,63.0886407486298,62.6088856339052,62.1270706724101,61.6420685287539,61.1580627632526,60.6718271523099,60.1811418762619,59.6845389476765,59.1851550242501,58.6749316603812,58.1092875587326,57.4914890829206,56.8648885341848,56.2323826964979,55.5964172142503,54.9709357769796,54.3497463242127,53.7253898100108,53.0988748840495,52.4697913069093,51.8612664161461,51.2596228304465,50.6587433597916,50.0583200288426,49.461035889439,48.8663663300235,48.2750242760121,47.6924374310887,47.1182340749228,46.5501252575797,45.9889617408828,45.434999909923,44.8880061998061,44.3475516078162,43.8130177118427,43.2839575463994,42.7603729312753,42.2423609734001,41.7296149184196,41.2217523450731,40.7191553244417,40.2214800292739,39.7285613575209,39.2401366072738,38.7562952736421,38.2772891523511,37.80259517511,37.3320109025885,36.8662255956877,36.4047103000591,35.9478185223634,35.4954085258883,35.047599077846,34.599964854824,34.1535059386965,33.707987605227,33.263590585441,32.8205996321972,32.3789881159315,31.9389918213636
Moldova,MDA,Rural population,SP.RUR.TOTL,1564956,1585907,1604469,1620083,1633372,1643816,1651414,1656230,1658311,1659438,1661160,1664514,1667564,1669302,1669145,1665636,1659856,1650967,1640983,1632134,1626302,1621473,1617014,1612507,1607419,1600964,1593092,1584330,1573348,1571493,1580688,1586876,1590532,1591181,1589238,1585566,1585164,1591142,1602325,1611589,1620097,1628148,1636023,1643032,1650523,1652722,1649027,1646101,1643860,1642674,1641921,1641859,1642530,1642976,1642861,1630138,1610940,1582645,1552487,1522135,1515000,1507000,1498000,1488000,1477000,1465000,1451000,1437000,1422000,1406000,1389000,1370000,1351000,1331000,1310000,1288000,1265000,1243000,1219000,1195000,1171000,1147000,1124000,1100000,1077000,1054000,1031000,1009000,986000,965000,943000
