Country Name,Country Code,Series Name,Series Code,1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Puerto Rico,PRI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,20519.8059170018,21322.117770327,22372.4211709243,23460.4630070999,24161.1687402255,25631.6293460401,25833.2026998999,25830.8301932217,28084.938567503,27566.6421566334,27293.4484654186,27134.5194142098,26790.8380811361,26411.423317718,26435.74878578,26647.3862687612,26979.6710188734,27206.8827512933,27325.6608021892,27518.7724955597,27702.0842160899,27561.0530580691,27362.4344457212,27684.4605117758,..
Qatar,QAT,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,36044298341.0931,37449372355.1551,40139043103.6417,41632198904.0901,49633455958.9328,53352370952.2569,67314817504.1319,79421829550.1801,93450549190.6149,104624021240.908,125122306346.154,141857635543.447,148567518488.754,156821990195.119,165187382156.526,173039309518.167,178341565994.816,175670714339.031,177840023139.014,179217942561.528,..
Qatar,QAT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,60837.5445443351,60892.1002438246,62632.309779302,61063.2614597062,65885.0602241937,61649.3928379611,65819.9799397209,65183.5302939512,65046.8614399424,63218.8411981678,67403.1602978106,69679.0884802855,67651.4172513103,67116.2095423122,67171.2412569164,67443.0506636239,67187.806237861,64472.8472825253,63932.6647698543,63281.6746784339,..
Romania,ROU,GDP (constant 2010 US$),NY.GDP.MKTP.KD,115551528974.839,109948362840.165,107716616781.611,107310890612.622,109952094351.041,115689544451.415,122287309511.908,125150235592.491,138201043602.491,144652472925.674,156266346693.626,167570353781.434,183166909447.59,173060868628.322,166309355234.589,169479324149.248,172937829621.072,179459249986.084,185935438388.184,191427365158.106,200430189829.58,215100574411.243,224725300753.379,234057305195.069,..
Romania,ROU,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,5108.60376411089,4874.89891318354,4785.84309110889,4775.30703098703,4899.17731262234,5227.25922958573,5627.45137119319,5800.88738774462,6442.41409149927,6784.92543044954,7373.22432138638,8024.25409270735,8918.49373158566,8496.9180846082,8214.07689289811,8411.91654625062,8621.87296118849,8980.28457433187,9339.27542884966,9660.42969131549,10172.9506472316,10981.6403602154,11540.6230029705,12091.8953918152,..
Russian Federation,RUS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,846679721605.062,858532524842.24,813030630484.777,865063897237.22,951570864960.202,1000101466517.97,1047106154523.45,1123544404800.4,1204439016241.71,1281522697121.64,1386608432989.65,1504469841529.42,1582701810889.97,1459251165972.78,1524917468442.01,1590489364644.29,1654492026998.83,1683535346495.76,1695930665412.95,1662474715110.35,1665694763578.53,1696106853061.04,1739125742080.49,1762462643295.84,..
Russian Federation,RUS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,5714.62597474311,5804.21478228195,5505.69725752035,5876.20292434465,6491.07222720161,6851.11363703894,7206.18951074108,7767.40504220441,8360.2516495897,8929.30105402209,9693.19784424864,10535.1258045896,11087.8210530057,10219.8942412012,10674.9957825675,11125.3445917131,11553.5764196455,11731.3817803538,11608.7586367601,11355.2363049672,11356.4000420409,11550.5251205402,11844.4386003203,12011.5318008407,..
Rwanda,RWA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1987796615.75035,2263101526.96511,2463582211.47817,2570794558.13202,2785993668.72083,3022373088.37527,3421086742.35302,3496431577.54101,3756834601.54178,4109146772.02874,4488300944.63589,4830905577.20737,5370094699.38151,5705632174.63751,6124120673.41998,6611503063.36916,7182836111.74429,7521855503.33134,7985740871.20377,8693025510.78313,9212063835.79931,9578362180.75155,10400130536.2656,11380725067.3896,..
Rwanda,RWA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,330.577289868674,352.513461962282,353.82051815895,342.716219508953,351.160283444826,367.186952643744,405.964445767921,408.597147762091,432.788919371893,464.824302579602,496.310260762802,520.922165332494,563.81705387177,583.232783213498,610.012400560673,642.309381032161,680.858326836543,695.724514376102,720.498362784752,764.620566692136,789.45989523526,799.466868138239,845.40579629484,901.304358327991,..
Samoa,WSM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,443326640.367028,446179101.887691,455972238.904813,465937206.913344,498174444.546682,532746564.313723,555889054.33453,580990127.049917,607860924.850288,633126600.627264,645591649.94901,686410116.861272,693336597.29968,659999075.009294,663161517.850106,690837857.251793,662591405.57115,659816178.578933,660332453.957935,688543101.305806,743999467.370473,751773366.694312,736262229.298921,762625022.856476,..
Samoa,WSM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2590.05427725895,2593.0393907507,2638.13282248111,2683.83094720518,2855.62064811745,3037.46216653966,3151.17344739455,3273.47888851906,3403.66719777305,3522.71278454135,3569.24992784565,3770.53116718451,3783.2873918886,3576.14531637711,3566.36237812576,3685.07783821214,3504.14307397164,3459.66106104297,3435.2773836258,3558.12323361121,3824.50184990091,3848.30135700844,3753.95008055331,3869.28782709263,..
San Marino,SMR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,1421734394.66731,1527875665.78196,1666138637.36552,1702450124.85211,1797418630.58627,1803005013.27652,1872834796.90458,1958027132.93081,2005511385.79789,2082324147.78876,2230363289.08025,2219190523.69976,1990148833.39972,1881214370.93994,1724795655.61309,1603291832.10026,1590722471.04721,1579549705.66672,1618364422.82622,1658166087.14884,1668154568.16052,1690053624.32737,..,..
San Marino,SMR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,53525.1259192571,56925.3228681803,61379.2093337822,61992.9402393165,64627.4496830962,63993.0794419349,65570.8562742307,67658.1593963653,68391.4672554185,70111.9241679717,74189.6447154391,72918.1351021803,64581.6729426181,60239.3407070333,54476.9797420514,49939.0073851507,48865.6182547604,47940.685494316,48640.43107797,49491.5856957033,49542.768796903,50023.786423779,..,..
Sao Tome and Principe,STP,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,121709802.096435,124602695.898693,132793425.357931,137882366.7453,147663429.879843,161123899.667857,166366235.163396,179985264.743618,184352215.474502,196652166.278474,205301325.169378,211751843.229016,221947259.089711,236484656.077257,245734374.427611,255968638.36672,265820826.172619,273649961.65818,277211853.719627,..
Sao Tome and Principe,STP,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,840.798605204896,845.067691432808,882.846959132606,896.871714325767,937.712290945967,996.554324056982,1000.39828721224,1051.80729747323,1048.19427025007,1090.26487782667,1112.59958146029,1123.9243499555,1155.45174368755,1208.23726965241,1232.17123845527,1259.52082334887,1283.60669167662,1296.74716937174,1289.02171397044,..
Saudi Arabia,SAU,GDP (constant 2010 US$),NY.GDP.MKTP.KD,358617283905.188,362575637121.298,373066264715.594,359026717121.859,379223464035.035,374632039196.595,364070508643.508,404999538711.393,437231190746.349,461601802003.856,474473116917.565,483237253411.601,513438483603.59,502865505793.734,528207332649.536,581011409171.002,612452521453.507,628984175052.337,651957706949.766,678729756049.654,690068783385.49,684951905059.215,701624393201.243,703949827121.995,..
Saudi Arabia,SAU,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,18841.032061845,18682.587942176,18857.6319059543,17778.4167523141,18352.0298733897,17669.1206311268,16696.4128716477,18034.7272075808,18901.0159196564,19381.8548507062,19367.5856382569,19187.8096525269,19832.6542852913,18883.2063155171,19262.5525186107,20553.9084354096,21006.6401376025,20929.4999857362,21087.3575532526,21399.1071931505,21270.4708919345,20693.944320052,20819.747675011,20542.1670613338,..
Senegal,SEN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,9116175060.25103,9400967403.20593,9955499688.1183,10587386781.2587,10926076017.6715,11426590430.4063,11501412161.3369,12270077779.754,12990426096.5698,13720826684.959,14058574473.2241,14752855076.4267,15351286308.7731,15672516132.5039,16230887978.4993,16467597410.0437,17310309290.8361,17798824507.3174,18975949784.5082,20184156790.4171,21467075636.6594,23057246299.0478,24528196373.3268,25821124786.0107,..
Senegal,SEN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1022.81131280416,1029.57989722191,1065.01287773092,1106.45776742795,1115.16356921626,1138.54842779691,1118.41198009947,1163.98199413364,1201.69531506556,1237.21218830885,1235.12945515113,1262.32173275333,1278.77289978093,1270.56419984687,1280.22546972155,1263.45241134374,1291.62221425429,1291.41504230153,1338.71674774698,1384.51922733514,1431.75613082254,1495.34188817617,1547.09470286576,1584.47152910985,..
Serbia,SRB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,24827910882.2547,26617352725.7309,27506605836.2242,24914338849.8698,26442039540.6366,28260927883.9268,30064089625.5937,31383228829.5405,34216568530.7278,36108863543.5274,37953228515.7138,40397236364.6127,42681933020.219,41515968465.9198,41819468691.8251,42671028784.1099,42380207643.5152,43606113097.5697,42912989429.7754,43688023451.3019,45146586020.325,46095189764.125,48167224454.1516,50213615458.7398,..
Serbia,SRB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3259.19956384416,3503.89642885994,3634.71626438579,3304.11324939745,3517.93804338393,3766.39971116245,4010.4050419106,4195.28735490826,4584.73117083398,4852.8402835147,5120.80890236788,5472.70934370718,5806.89032524718,5670.95519195081,5735.42285659849,5898.59618787494,5886.89461767324,6086.72664009676,6018.16591391431,6157.24668440053,6396.22080436752,6565.46390257786,6898.17501524525,7230.20823814914,..
Seychelles,SYC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,632830581.345593,708526965.617602,768067310.19775,782445580.840157,794294457.97491,776254738.028627,785669398.20425,739416038.787077,718339327.254204,783031253.312258,856684174.335502,945962968.234513,925654158.746992,915423405.095384,969936525.298729,1046438130.96225,1059631924.6483,1123401387.93196,1174008207.88396,1231973520.30455,1288183830.92001,1344554703.28867,1395023117.94052,1469133918.63391,..
Seychelles,SYC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,8281.28009926578,9163.68506599416,9741.36050272366,9730.69992339457,9790.27077165215,9559.55195720089,9384.15248144775,8932.19505426459,8709.78268874452,9450.27943363655,10126.290476779,11124.6571123506,10645.0866961106,10486.1898908954,10804.6844747547,11967.3623467509,11999.9538480947,12489.3149221443,12850.493195897,13187.6119451562,13606.0905068814,14028.7209633324,14417.0554343701,15048.7469258275,..
Sierra Leone,SLE,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1383618798.07014,1302302386.53453,1325548670.11984,1299312276.32607,1385751986.4426,1297819715.60661,1640668858.77741,1793466334.29574,1911798254.1203,1997926594.51644,2082317301.22923,2250113451.89349,2371580993.56644,2447188210.25985,2578026297.15912,2740829818.87435,3156936272.93448,3810919876.16826,3984574819.98172,3163801388.83,3355384560.25255,3496685932.65603,3617187416.25502,3816410757.73498,..
Sierra Leone,SLE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,320.826792074818,300.394917569628,302.534249275837,291.170375151111,302.264265607971,272.991178006267,330.395926585628,344.826417313311,351.822123761394,353.889418515374,357.219529970943,375.668000342173,386.653814008902,390.131035408141,401.835001366837,417.603168385485,470.301404621334,555.205562395033,567.834267043931,441.137664064293,457.833091719662,466.94506935512,472.825438057197,488.455873508535,..
Singapore,SGP,GDP (constant 2010 US$),NY.GDP.MKTP.KD,111640501036.364,120928897532.935,118274051330.973,125044067991.979,136346984801.619,134889413875.26,140169808016.352,146527601649.217,160916013825.344,172757877474.653,188314972645.788,205304999963.213,209140601456.434,209393625490.149,239809387605.427,255008196791.322,266385665325.181,279271535506.458,290269256195.074,298944012931.308,308640184767.927,322024690203.145,333096256633.744,335538884575.285,..
Singapore,SGP,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,30413.9208817612,31856.6087939411,30116.5359075183,31586.9708469067,33850.7472532419,32597.6371927535,33565.9689451147,35609.6713808109,38619.868034798,40498.7145261862,42785.5841644099,44742.4148336372,43216.2611731783,41983.0698197598,47236.9602345421,49194.3567574518,50143.7787074334,51724.9779699994,53068.3552214105,54009.7389181265,55042.7336676117,57378.8619656214,59073.4875764707,58829.635369588,..
Sint Maarten (Dutch part),SXM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,GDP (constant 2010 US$),NY.GDP.MKTP.KD,49918671716.0946,52876771611.927,55032079760.9882,54973792939.187,55615077762.2684,57424671557.0293,60014204963.6646,63314435396.6456,66656728458.0401,71071712347.7306,77107959091.6251,85460315452.6891,90224630923.3856,85302396201.0997,90310718349.0156,92882061538.512,94643794862.2674,95274628919.8791,97791393748.0619,102499951243.194,104685996181.882,107871883701.478,111937177499.949,114530788157.148,..
Slovak Republic,SVK,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,9290.0275481388,9822.38775721524,10209.0560089216,10187.8408418032,10320.6471596721,10675.9790783132,11161.4631155698,11782.994334034,12407.5305937219,13228.0411985263,14350.8624874466,15900.7117993952,16772.7687057589,15836.6072295887,16750.7974416083,17205.5306807578,17502.0642069709,17599.7990391385,18047.191052246,18898.1769875395,19276.3561049191,19832.1902249211,20551.10771133,20999.1300367905,..
Slovenia,SVN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,31095586780.8462,32665849687.4107,33737082273.8895,35536168382.6247,36841188520.1554,38026207576.8638,39359253570.7989,40524389923.0405,42290926202.0725,43897124009.2699,46419626982.8109,49659791567.8536,51402771549.5555,47522665316.1118,48161250405.2468,48576076611.4116,47293940818.8132,46807152433.7461,48102848757.2168,49165960969.8054,50735265932.933,53167285644.1592,55498406198.1836,57265665047.4963,..
Slovenia,SVN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,15636.7036875907,16448.4256888927,17024.9235724192,17920.000999788,18523.1662934276,19088.8866685058,19733.598176412,20305.5167815737,21177.1016909625,21943.3614279765,23130.3837535956,24606.9323697247,25430.3491139216,23299.2045847203,23509.5431355463,23662.8308211644,22989.9297131691,22722.4370816937,23328.4749402113,23826.1315045936,24568.6363439257,25729.5752995852,26760.4835146751,27426.7941065029,..
Solomon Islands,SLB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,714132369.514583,707583603.516964,716773000.965236,713287367.450374,611464618.713196,562771374.763156,547033211.317264,582734548.530092,621499018.225677,655932852.342192,687831680.26608,718463005.093654,760184982.01397,779620029.490776,846797693.595387,908377219.024614,925277260.308793,974604255.80699,984849905.835523,998792439.894971,1057520083.35749,1114029596.40147,1157969703.74033,1171806612.54175,..
Solomon Islands,SLB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1932.57894505777,1862.06701469468,1834.61951190637,1776.17588125675,1481.76372489022,1327.46630395325,1256.29997638498,1303.6071302212,1355.38965764238,1395.84534395829,1429.77163841639,1459.89898054517,1510.22127704619,1513.29344345148,1604.20582993513,1677.45520307544,1663.97619753984,1705.8367784347,1677.54238498656,1656.04813634309,1707.22782681288,1751.51421204624,1773.69305996148,1749.4272554716,..
Somalia,SOM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,GDP (constant 2010 US$),NY.GDP.MKTP.KD,242679162577.221,248988825939.999,250233772323.429,256239373461.823,267001436052.865,274210460320.471,284357295800.838,292743217487.232,306076361734.3,322228183699.627,340285199108.368,358526105165.636,369966840760.721,364276420244.386,375349442837.24,387676549661.244,396257207214.537,406104993310.75,413605718439.232,418543065568.063,420213420422.74,426157392310.139,429511487805.392,430166850678.94,..
South Africa,ZAF,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,5745.10781896818,5792.12682368003,5728.49876181838,5779.15637556748,5937.6260860986,6017.17784586121,6161.46631380485,6266.01573980923,6472.10703408701,6729.8274660259,7017.71490394165,7299.02003724481,7432.11676075707,7216.67969294747,7328.61562893966,7454.720164783,7500.04106663005,7563.99277707639,7582.69692889495,7556.78857882235,7476.62101155808,7476.38632385801,7433.61539826952,7345.96241792901,..
South Sudan,SSD,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,13177336584.5164,13841690704.408,14602072410.9506,13924490001.0612,7507789478.77489,8493542051.94737,8780084304.03961,7832417790.53658,..,..,..,..,..
